0.0,9.14412778664833e-17,2.4370267286975193e-16,3.1830052671659764e-17,-8.445917759943424e-17,-1.274510177392751e-15,-8.326672684688674e-16,-0.15688478525651883,0.23891151838020744,-0.07931068714684782,-0.18304397998139152,-0.25153788886877865,-0.3883503055317236,0.5481720578698724,-0.15239979299093326,-0.523010948575723,-0.12709636114287257,0.16538931146820865,-0.43028708114437414,-0.49234930065878074
0.0,3.752105851027406e-17,1.229043707990371e-16,5.669969178034519e-17,2.1003037625814675e-16,1.008120191713336e-15,-1.4849232954361469e-15,-0.0833751806106376,-0.417220358862377,-0.2326374843927858,-0.35771552759412534,0.4021960618610414,0.30342523094833623,0.06352773444928804,-0.35415797863084014,0.1253524636430017,0.23121239599442636,-0.22582146030380304,0.35045568902716934,-0.10710267918587031
0.0,4.504633715334993e-17,2.724646068989351e-16,-1.9693958272780043e-16,-2.386398331278001e-16,-2.0330928584748952e-16,-9.992007221626409e-16,-0.0693430309616668,-0.12839272188167772,0.08015449835167505,-0.24297878044426408,-0.22937740961322864,-0.1369000396925736,-0.1367727494293646,0.14971354089906275,0.04925813314604931,-0.222163880628772,-0.26146263540723774,-0.23634305625956378,-0.0345859927140676
0.0,1.1311955563717422e-17,5.048673414203601e-16,3.256083959295152e-17,-3.602148346560831e-16,-1.0124535587079463e-16,6.217248937900877e-15,0.5803458087663982,0.5026373886605617,-0.1700380470396789,1.6533936513662857,-0.7091759590029292,-0.5170814475008481,1.2197377350070397,-0.7052289896296946,-0.40876995134302824,-0.3279839696640965,0.09002905283067227,0.35996823731579475,0.2576991118770818
0.0,7.797746927924457e-18,3.6456308651512914e-16,2.9837675390592617e-16,-2.450647693098803e-16,1.2814119157556943e-15,6.050715484207103e-15,0.6546503561425562,0.09895839799769965,-0.30233321732081425,1.0671822249182712,-0.3346137303737002,-0.10426843967527887,0.9166103032757611,-0.6008160999502491,-0.23339003457811028,-0.2867374419509315,0.19347539915739959,0.37054223125724717,0.172844624720637
0.0,4.040129939197518e-17,1.477991542122866e-17,7.005898419547185e-17,-4.079167541843969e-17,1.0419013630288109e-16,-4.996003610813204e-16,-0.032039538585913435,-0.020725403833404266,-0.12020735709360293,-0.1857195542722646,-0.04407187235122552,-0.0669238462555432,-0.13484716217098563,-0.06676090197812475,-0.06831888419732882,-0.26291051552095707,-0.20304710345325974,-0.11297564801456389,0.02572459888850616
0.0,-2.113513965200876e-17,2.091965850086295e-17,2.231953279462044e-17,2.6762702884694727e-16,5.030945073810031e-16,-2.4424906541753444e-15,-0.06894532608393,-0.3956936622992484,-0.041607682457821996,-0.3013489322234665,-0.2851288541843038,0.06885469699574603,0.02133722000951327,-0.37202327196523266,0.027800638728514286,0.34062862499876717,0.03651217802688406,-0.12690274005635455,-0.03884627714788507
0.0,8.56498770622837e-18,8.414993386346995e-17,1.6675916634856435e-16,-2.3637101156028823e-16,3.679323292935228e-16,-2.498001805406602e-16,0.07033822749683782,-0.24665999930299248,0.0017893809886343596,-0.057789890579163374,-0.11843379984369212,0.09113876675187647,-0.011235214236982434,0.2656703309066138,0.20991010574415053,-0.15273385665594627,0.38426197999123196,0.08709784530006691,0.20433182729773502
0.0,6.905072505032787e-17,1.6048141351424484e-16,-5.2580313285410404e-17,-4.421047680974246e-18,-6.152167520025439e-16,-9.992007221626409e-16,-0.11630866717616666,0.2267328700116295,-0.2607922647204919,-0.21510547105042072,-0.18056009190978084,-0.05461174349230127,-0.13578738879873634,-0.07954611991447469,-0.17876066069644597,-0.08861360034201976,-0.1757880158126459,-0.11249842886421338,0.149909922928142
0.0,-8.484425117143915e-18,3.651373768413299e-16,5.277562025195583e-17,-2.9715671902225466e-16,-3.528256054430115e-16,5.440092820663267e-15,0.4888022545527243,0.604442422969031,-0.030526894396426026,1.6913868401824366,-0.674226009390823,-0.7160742314923271,0.7843973653367786,-0.10922567384310475,-0.11724365491684964,-0.029559909348621252,-0.013963100687075842,0.16338930174663205,0.1437681072541805
0.0,1.2230945266455278e-17,2.295044792936227e-16,3.657014649679985e-17,-1.0118322376497047e-16,-8.929153995375109e-17,4.6074255521944e-15,0.43099523898240594,0.5217882944203674,-0.10618701733011045,1.4004329337129258,-0.5352182819961971,-0.5377086138496747,0.5052905730306051,-0.04374511582579557,0.07236227992501587,-0.007387263315309959,0.13987132105575914,0.18345688676596122,0.10182262310937808
0.0,3.9222392384906513e-16,1.1877330644987433e-15,-2.6296275875760077e-15,-1.4633220245410024e-15,-1.0771901581589516e-14,-6.661338147750939e-15,-1.2267531485143897,2.056591257696075,2.375802364472234,-0.4035393202164084,-1.237830768962259,-0.24537393899811435,0.12227559126141604,1.7350801683992367,0.3502376648954787,0.5644553125912183,0.07996577485540046,-0.895395542189597,-0.16803832169775398
0.0,2.3172066885476988e-17,1.0709742249902072e-16,-7.229573061441313e-17,1.919616502543661e-16,-9.186605761486976e-17,-1.1657341758564144e-15,-0.10030997683169884,-0.03952829192231275,-0.2935591622711376,-0.0358371553708728,0.04954874364020527,0.16793356806710003,0.29811072582206233,-0.22148725245297823,0.2689467302208477,0.2642187650687657,-0.03693184249960854,0.27034225748732205,-0.36215072321826747
0.0,6.432436106316702e-17,1.9311974326378042e-16,6.660251955587543e-17,-2.1175531557777794e-16,9.545781509871367e-16,1.942890293094024e-15,0.28419215514881563,-0.2876628726179408,0.10258957580842132,-0.40475599990125966,-0.07328633508713964,0.020793775487869606,-0.0669266722775091,0.2682241402492827,-0.05321687154968196,-0.12143296530147653,0.22183414992927614,-0.22964059040340332,0.5810405846234392
0.0,4.871840442249979e-17,1.79529910238226e-16,-8.974830101444148e-17,2.532109379637437e-16,6.238878137586575e-16,-2.024422296464934e-15,-0.05070506604499729,-0.3391952544234499,-0.2748737937012401,-0.09527660159314728,-0.2301464185050893,-0.20596652995962178,-0.34917147788307795,0.11537874177689554,0.27660956676080123,0.4773718649461921,0.16190714758885968,0.20746395527086642,-0.2743270432172511
0.0,5.4183588474115997e-17,3.9660294374854173e-16,-1.698687455740912e-16,-4.957819986655073e-16,-5.73691418034186e-16,8.215650382226158e-15,0.6549382468787349,1.005803507329595,-0.11994163485004398,1.8359882794101925,-0.6608858414765644,-0.869877935481807,0.695794267134068,-0.275915565793655,-0.3275369628800927,0.06362317561382827,0.10895509007202286,0.13776983592379494,0.19373484593198897
0.0,-4.306224606338571e-17,3.7199238629565086e-16,-1.4444084788451342e-16,-4.1083076004120445e-16,-3.301066881700369e-16,7.466249840604178e-15,0.5971312217529295,0.9231493783054432,-0.19560173049310614,1.5450343819169978,-0.5218781155033609,-0.6915123046556554,0.4166874918763312,-0.21043501949423857,-0.13793101434768382,0.08579578918461692,0.26278950511307286,0.15783742816039575,0.15178936478154165
0.0,1.5143551209859586e-17,4.00484458439895e-16,-2.2057392721592252e-16,-3.021465506002591e-17,-4.03299570039429e-16,6.106226635438361e-15,0.37565967691875163,0.897387224034109,-0.34090573228884613,1.7378088077425593,-0.06882030321259205,-0.47004563196566257,0.24812977449151657,-0.3139680889695606,0.05681339043790289,0.16743105735630495,0.2938200662748472,0.39680986504600063,0.03301490001859197
0.0,1.5244863252797012e-17,4.80606224646478e-16,-2.4036397000077757e-16,-1.1516588460069528e-16,-6.807113151945348e-16,6.661338147750939e-15,0.43346668355312473,0.9800413398145762,-0.2652456246298982,2.0287627141287334,-0.20782804830822937,-0.6484112429298505,0.527236556220972,-0.3794486501512903,-0.13279256677894358,0.14525841958445707,0.1399856665294934,0.3767422761436305,0.07496037159570407
0.0,4.3806290598383475e-17,5.302287357545131e-16,-5.839746474408121e-17,-3.6948290373489806e-16,2.863300228659187e-16,6.5503158452884236e-15,0.5830165115066389,0.5666830235034235,-0.14048382616831773,1.5263694730303101,-0.44078844570795506,-0.508770257108585,0.33192002312118757,-0.08146334517460829,0.0015291383773364728,0.05937020047961697,0.18554666888713406,0.1886496019561976,0.1781626030862132
0.0,7.860206401373253e-17,7.21372828524258e-16,-7.688646886947234e-17,-5.654564406934307e-16,4.70822543217338e-17,7.216449660063518e-15,0.6408235513266529,0.6493371393336836,-0.06482371870713972,1.8173233946347067,-0.5797962065675938,-0.6871358783335092,0.6110268100274485,-0.14694389280342512,-0.18807679383573386,0.03719756787526137,0.031712237422829956,0.16858200631141762,0.22010808813719868
